"0","88978131","10.0482449","105.7835151","146:0.03941007343067599 170:0.036667464383069275"
"1","540441905","10.0432004","105.7822623","84:0.09159500360803298"
"2","540441906","10.0443422","105.7838965","54:0.02058039574560455 17:0.04531625885725095 91:0.07962748264249664"
"3","540441907","10.0469849","105.7885879","167:0.14567111233044366 163:0.12066436436032627"
"4","540441908","10.0478964","105.7897966","163:0.04603755560378332"
"5","540801678","10.0468781","105.7819485","150:0.026647919452700036 88:0.01821184363485067 166:0.0023928123519508407"
"6","948325217","10.0441064","105.7813628","159:0.1233701966150817"
"7","948325222","10.0454575","105.7802731","145:0.08024157695889829"
"8","948325351","10.0452968","105.7826324","65:0.07216340620544258 20:0.04614351057544264 67:0.014617693865625185 16:0.06653572411330495"
"9","1041606143","10.0483219","105.7838980","169:0.057542108898173586"
"10","1041606219","10.0472182","105.7824475","134:0.01638358690580863 169:0.14316748473783486"
"11","1041606350","10.0472727","105.7822528","151:0.03772620474924674 12:0.023693120421135565"
"12","1041606417","10.0470797","105.7821611","166:0.029935248882756785 134:0.02004372114035217 11:0.023693120421135565"
"13","1041862698","10.0451091","105.7833025","70:0.012342557472085125 91:0.027618865011210345 15:0.045766492035845555 62:0.03780027245506332"
"14","1041862980","10.0460299","105.7826012","38:0.07169521772917636 69:0.018997157203660717 16:0.04722771720203252"
"15","1041863293","10.0448644","105.7829664","13:0.045766492035845555 155:0.021061932547733024 66:0.04357871615372048"
"16","1041863726","10.0457698","105.7822602","14:0.04722771720203252 8:0.06653572411330495 149:0.08968719157548267"
"17","1041863792","10.0445866","105.7842277","2:0.04531625885725095 79:0.005118864800155588 57:0.04196048003357992"
"18","1041863808","10.0440989","105.7835543","84:0.08159876186406817 54:0.02563362125868633 157:0.04614429620702371"
"19","1041863874","10.0465987","105.7816189","87:0.03557784807769735 88:0.029409198148419753 149:0.02618123479054033"
"20","1041863995","10.0455514","105.7829652","69:0.047480956857078024 72:0.0111463284200734 8:0.04614351057544264 133:0.048865107290288284"
"21","1041864051","10.0462826","105.7839758","131:0.0453437952568391 31:0.04982780792795198"
"22","1041864288","10.0458170","105.7842672","154:0.03955177218956015 152:0.03345216571196959"
"23","1043717402","10.0448155","105.7845625","25:0.017259345228280903 26:0.0703247407458439 143:0.07005662269022153 24:0.015982740626361444"
"24","1043717469","10.044932","105.784477","23:0.015982740626361444 154:0.0922812054424214"
"25","1043717765","10.044727","105.784433","30:0.0021365987749469924 23:0.017259345228280903"
"26","1043717801","10.0451829","105.7850853","23:0.0703247407458439 93:0.036842226911296405"
"27","1043717900","10.0457102","105.7859481","29:0.05205977986947907 130:0.09429635141184575"
"28","1043717991","10.0426485","105.7862164","78:0.08901981420316198"
"29","1043718039","10.0454817","105.7855331","93:0.02238713571405304 27:0.05205977986947907"
"30","1043718134","10.044716","105.784417","79:0.020112569211136817 25:0.0021365987749469924"
"31","1497107058","10.0465446","105.7843450","21:0.04982780792795198 32:0.033956224763947496"
"32","1497107059","10.0467764","105.7845469","31:0.033956224763947496 33:0.03299165241295983"
"33","1497107060","10.0470074","105.7847360","32:0.03299165241295983 34:0.0269513419017004"
"34","1497107061","10.0471722","105.7849165","33:0.0269513419017004 35:0.06615220872549321"
"35","1497107062","10.0474994","105.7854211","34:0.06615220872549321 138:0.014181676895789114"
"36","1497107064","10.0479498","105.7862516","139:0.041753789277017374 165:0.09785096851407425"
"37","1497107067","10.0486808","105.7878340","164:0.018834366502436868"
"38","1783216694","10.046544","105.782206","150:0.01998920817197911 14:0.07169521772917636 97:0.010119226279126974 94:0.020075517904861204"
"39","1783217460","10.0467612","105.7820938","40:0.03756210722604438 42:0.16012664101287405 40:0.03756210722604438 42:0.16012664101287405"
"40","1783217461","10.0469540","105.7823755","39:0.03756210722604438 41:0.15792874184127034 39:0.03756210722604438 41:0.15792874184127034"
"41","1783217462","10.0458187","105.7832422","40:0.15792874184127034 42:0.039597262127373564 40:0.15792874184127034 42:0.039597262127373564"
"42","1783217468","10.0455991","105.7829575","41:0.039597262127373564 39:0.16012664101287405 41:0.039597262127373564 39:0.16012664101287405"
"43","1783218367","10.0469619","105.7833464","44:0.06073834741724765 45:0.0525748014530008"
"44","1783218368","10.0474030","105.7830192","43:0.06073834741724765 46:0.04837846619876692"
"45","1783218369","10.0472498","105.7837273","43:0.0525748014530008 46:0.06689098128953753"
"46","1783218370","10.0477093","105.7833330","45:0.06689098128953753 44:0.04837846619876692"
"47","1783222165","10.0451819","105.7846284","48:0.018156344203113624 49:0.012873498661071434"
"48","1783222171","10.0450556","105.7847335","50:0.012307266783787098 47:0.018156344203113624"
"49","1783222172","10.0452479","105.7847250","50:0.017901841971052712 47:0.012873498661071434"
"50","1783222173","10.0451203","105.7848247","49:0.017901841971052712 48:0.012307266783787098"
"51","1783222944","10.0447492","105.7840201","55:0.04702924434491446 53:0.034464394275061636 55:0.04702924434491446 53:0.034464394275061636"
"52","1783222947","10.0449072","105.7835020","53:0.047709701966108964 55:0.0351999179799245 53:0.047709701966108964 55:0.0351999179799245"
"53","1783222949","10.0445660","105.7837662","52:0.047709701966108964 51:0.034464394275061636 52:0.047709701966108964 51:0.034464394275061636"
"54","1783222950","10.044234","105.783744","18:0.02563362125868633 2:0.02058039574560455"
"55","1783222951","10.0450894","105.7837649","52:0.0351999179799245 51:0.04702924434491446 52:0.0351999179799245 51:0.04702924434491446"
"56","1783223395","10.0504379","105.7869165","136:0.08703884002495202"
"57","1783265474","10.044893","105.784004","17:0.04196048003357992 153:0.06471921202558537"
"58","1783265475","10.046588","105.782739","161:0.04447119456367307 59:0.053121569483062715"
"59","1783265476","10.046971","105.782449","58:0.053121569483062715 134:0.019940118403869136"
"60","1783265477","10.045855","105.783364","133:0.006328479718681923 131:0.03682311451359613"
"61","1783265479","10.046048","105.783146","63:0.022182062259735763 161:0.030303420282444843"
"62","1783265480","10.04531","105.783581","13:0.03780027245506332 153:0.01040883151689943"
"63","1783265482","10.045888","105.783267","133:0.009315159616387627 61:0.022182062259735763"
"64","1783265571","10.044761","105.782261","159:0.015230675129785189 65:1.5605282114602667E-4"
"65","1783265646","10.04476","105.782262","64:1.5605282114602667E-4 8:0.07216340620544258"
"66","1783266130","10.045176","105.782725","15:0.04357871615372048 67:0.002211686223780747"
"67","1783266159","10.045192","105.782713","66:0.002211686223780747 8:0.014617693865625185"
"68","1783266199","10.044648","105.78299","156:0.05720985983525019 155:0.012452899996655546"
"69","1783266200","10.045893","105.782705","14:0.018997157203660717 20:0.047480956857078024"
"70","1783266201","10.045198","105.783235","72:0.038015171207648676 13:0.012342557472085125"
"71","1783266216","10.0446384","105.7830298","73:0.03290013459546486 74:0.0180943138198761"
"72","1783266217","10.045471","105.783026","20:0.0111463284200734 70:0.038015171207648676"
"73","1783266218","10.0444068","105.7832168","71:0.03290013459546486 75:0.01903231385961231"
"74","1783266219","10.0445433","105.7828957","75:0.0336437076059577 71:0.0180943138198761"
"75","1783266220","10.0443012","105.7830800","73:0.01903231385961231 74:0.0336437076059577"
"76","1783267653","10.044687","105.783102","157:0.03588517496862644 155:0.0036273472944876586"
"77","1787713237","10.0489233","105.7844870","148:0.07208396251734162 86:0.019427823618696036"
"78","4495768332","10.0432863","105.7857250","28:0.08901981420316198 162:0.07382071680934668"
"79","5177555814","10.044613","105.784266","17:0.005118864800155588 30:0.020112569211136817"
"80","5177656438","10.0445253","105.7845763","82:0.009694032229103883 81:0.017324577818713438"
"81","5177656439","10.0444329","105.7844489","80:0.017324577818713438 83:0.009694033202757971"
"82","5177656440","10.0445955","105.7845238","80:0.009694032229103883 83:0.017324575381284662"
"83","5177656441","10.0445031","105.7843964","81:0.009694033202757971 82:0.017324575381284662"
"84","5177656451","10.0436817","105.7829412","1:0.09159500360803298 18:0.08159876186406817"
"85","5245441770","10.0485901","105.7839859","89:0.029413415725792477 146:0.02505526692589254"
"86","5245441777","10.0488253","105.7843401","77:0.019427823618696036 89:0.017424158271529735"
"87","5245441780","10.0464060","105.7813595","90:0.024033727831826408 19:0.03557784807769735"
"88","5245441782","10.0467728","105.7818211","19:0.029409198148419753 5:0.01821184363485067"
"89","5245441785","10.0487292","105.7842144","86:0.017424158271529735 85:0.029413415725792477"
"90","5245441794","10.0462859","105.7811770","145:0.0552749098801917 87:0.024033727831826408"
"91","5247369418","10.044912","105.783456","13:0.027618865011210345 2:0.07962748264249664"
"92","5247369419","10.045473","105.783578","153:0.014873080006264456 133:0.04803426040092149"
"93","5247369823","10.0453668","105.7853652","26:0.036842226911296405 29:0.02238713571405304"
"94","5253386468","10.0463928","105.7821058","38:0.020075517904861204 96:0.00614517918407466"
"95","5253386469","10.0463968","105.7821983","96:0.008763318723800503 97:0.011808383191837721"
"96","5253386470","10.0463466","105.7821366","94:0.00614517918407466 95:0.008763318723800503"
"97","5253386471","10.0464839","105.7821366","38:0.010119226279126974 95:0.011808383191837721"
"98","5253392969","10.0470227","105.7825296","102:0.0066490208744011264 99:0.003381152753565083"
"99","5253392970","10.0469946","105.7825414","98:0.003381152753565083 100:0.005638960177760266"
"100","5253392971","10.0469629","105.7825012","99:0.005638960177760266 101:0.009836971590168723"
"101","5253392972","10.0470320","105.7824451","100:0.009836971590168723 102:0.005632015404863109"
"102","5253392973","10.0470636","105.7824853","98:0.0066490208744011264 101:0.005632015404863109"
"103","5256970018","10.0453140","105.7845420","106:0.006554010886905445 104:0.008713324351006855"
"104","5256970019","10.0452480","105.7845849","103:0.008713324351006855 105:0.0065540118337875115"
"105","5256970020","10.0452162","105.7845345","104:0.0065540118337875115 106:0.008713324600959362"
"106","5256970621","10.0452822","105.7844916","103:0.006554010886905445 105:0.008713324600959362"
"107","5256970622","10.0455045","105.7842715","110:0.01258216399110587 108:0.017797953624474092"
"108","5256970623","10.0453777","105.7843707","107:0.017797953624474092 109:0.012582167084264727"
"109","5256970624","10.0453086","105.7842797","108:0.012582167084264727 110:0.017797955040551146"
"110","5256970625","10.0454354","105.7841805","107:0.01258216399110587 109:0.017797955040551146"
"111","5256970626","10.0459446","105.7845301","114:0.007801316427207845 112:0.008404400954968359"
"112","5256970627","10.0458838","105.7845757","111:0.008404400954968359 113:0.007801317376922714"
"113","5256970628","10.0458421","105.7845184","112:0.007801317376922714 114:0.008404401336458854"
"114","5256970629","10.0459029","105.7844728","111:0.007801316427207845 113:0.008404401336458854"
"115","5256970630","10.0465811","105.7846092","118:0.004979413462666268 116:0.01726825840407869"
"116","5256970631","10.0464544","105.7847004","115:0.01726825840407869 117:0.004979414760997492"
"117","5256970632","10.0464285","105.7846633","116:0.004979414760997492 118:0.01726825886666557"
"118","5256970633","10.0465552","105.7845721","115:0.004979413462666268 117:0.01726825886666557"
"119","5256970634","10.0465485","105.7845446","122:0.0072646334010643835 120:0.017839073421522578"
"120","5256970635","10.0464138","105.7846331","119:0.017839073421522578 121:0.007264635532025949"
"121","5256970636","10.0463783","105.7845774","120:0.007264635532025949 122:0.017839073999954585"
"122","5256970637","10.0465130","105.7844889","119:0.0072646334010643835 121:0.017839073999954585"
"123","5257234328","10.0455194","105.7836409"," "
"124","5261415341","10.0454592","105.7839766"," "
"125","5263103214","10.0450366","105.7827187"," "
"126","5263103215","10.0455014","105.7825524"," "
"127","5279069321","10.0455260","105.7839362"," "
"128","5408924426","10.0450719","105.7824799"," "
"129","5445444421","10.0458201","105.7837117"," "
"130","5465834987","10.0460833","105.7867215","27:0.09429635141184575 168:0.015294512205292283"
"131","5662368573","10.0460535","105.7836332","60:0.03682311451359613 21:0.0453437952568391 154:0.0629226957568303 160:0.060937677495066796"
"132","5662368574","10.0466783","105.7831699","160:0.025085091776827727"
"133","5662368575","10.0458208","105.7833178","20:0.048865107290288284 60:0.006328479718681923 92:0.04803426040092149 63:0.009315159616387627"
"134","5662368576","10.0471151","105.7823406","12:0.02004372114035217 10:0.01638358690580863 59:0.019940118403869136"
"135","5780862893","10.0461571","105.7868747","168:0.0033791212996148318 167:0.06327942717515454"
"136","7703650046","10.0500305","105.7862377","56:0.08703884002495202 147:0.06043289305645301"
"137","7703650050","10.0495078","105.7854014","147:0.04802201567542955 148:0.04727896498281777"
"138","8096046216","10.0475493","105.7855403","35:0.014181676895789114 139:0.04796167873593209"
"139","8096047318","10.0477611","105.7859219","138:0.04796167873593209 36:0.041753789277017374"
"140","8145557406","10.0439816","105.7851965","141:0.016469259645822666 142:0.015197562454428054"
"141","8145557409","10.0438630","105.7852866","162:0.006280699527094513 140:0.016469259645822666"
"142","8145596126","10.0440910","105.7851133","140:0.015197562454428054 143:0.030576455827843463"
"143","8145596128","10.0443111","105.7849459","142:0.030576455827843463 23:0.07005662269022153"
"144","8496339517","10.0450134","105.7828688"," "
"145","8671126454","10.0459782","105.7807805","7:0.08024157695889829 90:0.0552749098801917"
"146","8671126455","10.0484385","105.7838166","85:0.02505526692589254 0:0.03941007343067599"
"147","8811911403","10.0497380","105.7857725","136:0.06043289305645301 137:0.04802201567542955"
"148","8811911410","10.0492763","105.7850392","137:0.04727896498281777 77:0.07208396251734162"
"149","8811966946","10.0464114","105.7817638","16:0.08968719157548267 19:0.02618123479054033"
"150","8811966947","10.0466871","105.7820955","5:0.026647919452700036 38:0.01998920817197911"
"151","8811966949","10.0474857","105.7825210","170:0.1010780653842076 11:0.03772620474924674"
"152","8811968366","10.0459783","105.7845251","22:0.03345216571196959"
"153","8811968367","10.0453649","105.7836580","62:0.01040883151689943 154:0.04397283082073158 57:0.06471921202558537 92:0.014873080006264456"
"154","8811968368","10.0456019","105.7839795","153:0.04397283082073158 22:0.03955177218956015 24:0.0922812054424214 131:0.0629226957568303"
"155","8811975458","10.0447133","105.7830824","76:0.0036273472944876586 15:0.021061932547733024 68:0.012452899996655546"
"156","8811975459","10.0443487","105.7825650","68:0.05720985983525019 159:0.07188500813047222 158:0.039627679360410485"
"157","8811975460","10.0444299","105.7833001","18:0.04614429620702371 76:0.03588517496862644 158:0.0704009082250901"
"158","8811975461","10.0440605","105.7827779","156:0.039627679360410485 157:0.0704009082250901"
"159","8811975462","10.0448715","105.7821788","6:0.1233701966150817 64:0.015230675129785189 156:0.07188500813047222"
"160","8811990128","10.0464961","105.7833050","131:0.060937677495066796 132:0.025085091776827727 161:0.04368700609821411"
"161","8811990129","10.0462668","105.7829810","61:0.030303420282444843 58:0.04447119456367307 160:0.04368700609821411"
"162","8812013097","10.0438178","105.7853210","78:0.07382071680934668 141:0.006280699527094513"
"163","8837638443","10.0476392","105.7894671","3:0.12066436436032627 4:0.04603755560378332"
"164","8837797811","10.0486390","105.7876673","165:0.07522777560845254 37:0.018834366502436868"
"165","8837797812","10.0483697","105.7870370","36:0.09785096851407425 164:0.07522777560845254"
"166","8837805348","10.0468915","105.7819656","5:0.0023928123519508407 12:0.029935248882756785"
"167","8837827189","10.0464024","105.7873962","135:0.06327942717515454 3:0.14567111233044366"
"168","8837846754","10.0461437","105.7868470","130:0.015294512205292283 135:0.0033791212996148318"
"169","8951126269","10.0480081","105.7834801","10:0.14316748473783486 9:0.057542108898173586"
"170","8951158893","10.0480410","105.7832519","0:0.036667464383069275 151:0.1010780653842076"
